categoria,tabela,coluna,yaml_local,rotulo_local,descricao_local,codigos_locais_json,formato_local,referencias_locais_json,mencao_textual_em_pdf,validacao_semantica
CNES,t000_STRR2301,AP03CV03,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP03CV04,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP03CV05,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP03CV06,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP03CV07,,,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP04CV01,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP04CV02,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP04CV03,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP04CV04,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP04CV05,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP04CV06,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP04CV07,,,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP05CV01,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP05CV02,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP05CV03,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP05CV04,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP05CV05,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP05CV06,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP05CV07,,,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP06CV01,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP06CV02,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP06CV03,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP06CV04,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP06CV05,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP06CV06,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP06CV07,,,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP07CV01,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP07CV02,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP07CV03,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP07CV04,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP07CV05,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP07CV06,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AP07CV07,,,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,ATEND_PR,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,DT_ATUAL,src/omnisus_db/data/dicionarios/cnes_st.yaml,Data de atualização,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,COMPETEN,src/omnisus_db/data/dicionarios/cnes_st.yaml,Competência (YYYYMM),,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,NAT_JUR,src/omnisus_db/data/dicionarios/cnes_st.yaml,Natureza jurídica (CONCLA),,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,SG_UF_NOT,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,ID_MUNICIP,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,ID_ESTRANG,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,ID_OCUPA_N,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,ID_PAIS,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,NU_IDADE_N,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,CS_SEXO,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,CS_RACA,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,CS_ESCOL_N,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,SG_UF,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,ID_MN_RESI,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,SG_PAIS,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,DT_NOTIFIC,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,ANO_DIAG,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,MO_SUSPEIT,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,CS_GESTANT,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,UF_NASC,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,MUN_NASC,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,COUFINF,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,COMUNINF,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,EIE_IGG,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,IFI_IGG,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,HAI_IGG,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,QUIMIO_IGG,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,PCR,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,OUTRO_POSI,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,AC_NOT,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,UF_UBS_AC,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,MUN_UBS_AC,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,HOSP_ESP,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,UF_HOSPESP,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,MUN_ESP,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,ELETROCARD,,,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,RX_TORAX,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,RX_COLON,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,RX_ESOFAGO,,,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,ECOCARDIO,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,OUTRO_EXAM,,,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,EXAME_DESC,,,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,COMORBID,,,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,HIV,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
ESUSNOTIFICA,t000_DCCRBR23,HIPERTEN,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/ESUSNOTIFICA/DOCS/Dicionario_de_Dados_Doenca_de_Chagas_Cronica.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
